Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
Lee Brice,Hard To Love,6E9V9TRlVOLjenGjHemzEH,72,0.0119,0.638,224293,0.722,0.00808,9,0.189,-6.177,1,0.0332,103.017,4,0.469
The Script,Hall of Fame,1X1DWw2pcNZ8zSub3uhlNz,71,0.0653,0.421,202533,0.873,0.0,10,0.123,-4.343,1,0.0565,84.803,4,0.63
P!nk,Just Give Me a Reason (feat. Nate Ruess),1mKXFLRA179hdOWQBwUk9e,82,0.346,0.778,242733,0.547,0.000302,2,0.132,-7.273,1,0.0489,95.002,4,0.441
Florida Georgia Line,Cruise,0i5el041vd6nxrGEU8QRxy,71,0.0191,0.457,208960,0.948,0.0,10,0.0536,-3.364,1,0.0354,148.0,4,0.878
Maroon 5,Payphone,1LmN9SSHISbtp9LoaR5ZVJ,72,0.0136,0.739,231387,0.756,0.0,4,0.37,-4.828,1,0.0394,110.028,4,0.523
The Weeknd,Wicked Games,6VwBbL8CzPiC4QV66ay7oR,75,0.00959,0.658,323747,0.591,5.27e-06,9,0.325,-5.197,1,0.0309,114.078,4,0.326
fun.,Some Nights,6t6oULCRS6hnI7rm0h5gwl,71,0.0178,0.672,277040,0.738,6.75e-05,0,0.0927,-7.045,1,0.0506,107.938,4,0.392
Jason Mraz,I Won't Give Up,53QF56cjZA9RTuuMZDrSA6,73,0.694,0.585,240166,0.303,0.0,4,0.115,-10.058,1,0.0398,136.703,3,0.142
Pitbull,Timber (feat. Ke$ha),3cHyrEgdyYRjgJKSOiOtcS,77,0.0295,0.581,204160,0.963,0.0,11,0.139,-4.087,1,0.0981,129.992,4,0.788
Mumford & Sons,I Will Wait,0hm8rgOY17z7kQJlqGKbu7,70,0.00993,0.48,276720,0.756,0.00704,1,0.312,-5.399,1,0.0333,131.127,4,0.447
Tame Impala,Feels Like We Only Go Backwards,0LtOwyZoSNZKJWHqjzADpW,76,0.0277,0.303,192960,0.9,0.635,2,0.11,-2.352,0,0.0574,149.508,4,0.491
One Direction,They Don't Know About Us,72C7aUQECOhNtnD0AC36ua,78,0.135,0.512,201693,0.754,0.0,0,0.0881,-6.031,1,0.055,147.89,4,0.336
Bruno Mars,Locked Out of Heaven,3w3y8KPTfNeOKPiqUTakBh,79,0.049,0.726,233478,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,4,0.867
Victorious Cast,Take A Hint,1T20tqHKrePjszGOdbFOEd,70,0.00443,0.727,154000,0.86,0.0,3,0.0718,-2.712,1,0.0641,133.995,4,0.747
Kendrick Lamar,Money Trees,2HbKqm4o0w5wEeEFXm2sD4,70,0.0703,0.716,386907,0.531,0.0,7,0.224,-7.355,1,0.122,71.994,4,0.344
Neon Trees,Everybody Talks,2iUmqdfGZcHIhS3b9E9EWq,74,0.00301,0.471,177280,0.924,0.0,8,0.313,-3.906,1,0.0586,154.961,4,0.725
Kendrick Lamar,Poetic Justice,2P3SLxeQHPqh8qKB6gtJY2,69,0.157,0.779,300160,0.572,0.0,6,0.246,-9.985,0,0.378,135.956,4,0.647
Frank Ocean,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,69,0.219,0.739,304760,0.419,0.0,3,0.196,-8.241,0,0.0854,60.493,4,0.58
Frank Ocean,Lost,3GZD6HmiNUhxXYf8Gch723,69,0.0272,0.913,234093,0.603,0.000503,8,0.167,-4.892,1,0.226,123.061,4,0.497
Kanye West,Mercy,4qikXelSRKvoCqFcHLB2H2,72,0.0679,0.563,329320,0.496,5.61e-05,6,0.173,-9.381,0,0.405,140.001,4,0.424
Zedd,Clarity,60wwxj6Dd9NJlirf84wr2c,75,0.0398,0.509,271427,0.781,0.0,8,0.0749,-3.48,1,0.072,128.0,4,0.176
Kesha,Die Young,7EQGXaVSyEDsCWKmUcfpLk,75,0.00498,0.711,211920,0.7,0.000125,1,0.215,-4.805,0,0.046,128.001,4,0.801
Kendrick Lamar,m.A.A.d city,439TlnnznSiBbQbgXiBqAd,68,0.0538,0.487,350120,0.729,4.07e-06,2,0.44,-6.815,1,0.271,91.048,4,0.217
Carly Rae Jepsen,Call Me Maybe,3TGRqZ0a2l1LRblBkJoaDx,69,0.0114,0.783,193400,0.58,2.28e-06,7,0.108,-6.548,1,0.0408,120.021,4,0.66
Mac DeMarco,My Kind of Woman,2OFrAsP5Vrcb0DtsPNsm54,72,0.00294,0.501,190846,0.765,0.49,6,0.184,-7.063,0,0.0281,91.769,4,0.46
Kendrick Lamar,Backseat Freestyle,3aGibUHhQyBsyumYHylw0K,68,0.000739,0.546,212653,0.651,0.0,1,0.235,-7.601,1,0.3,77.878,4,0.646
The Weeknd,The Morning,6u0dQik0aif7FQlrhycG1L,71,0.317,0.652,312427,0.549,0.0,6,0.104,-7.555,0,0.039,120.073,4,0.186
Alicia Keys,Girl On Fire,4esOae7i4rqTbAu9o5Pxco,76,0.135,0.482,224920,0.706,0.00106,9,0.105,-5.762,1,0.0609,92.494,4,0.144
Frank Ocean,Forrest Gump,4YZbVct8l9MnAVIROnLQdx,68,0.0888,0.701,194840,0.417,0.000648,6,0.375,-7.818,0,0.0329,95.003,4,0.186
The Wanted,Glad You Came,3AGOgQzp0YcPH41u9p7dOp,68,0.056,0.61,198187,0.841,9.85e-06,7,0.118,-4.579,0,0.0692,126.889,4,0.431
One Direction,Little Things,7kSLdGdXLey7pzLsWpdg1h,78,0.788,0.707,219640,0.222,0.0,7,0.205,-11.716,1,0.0329,110.095,4,0.556
Kendrick Lamar,Swimming Pools (Drank),6REbwUNlppTfcnV4d4ZoZi,72,0.00627,0.577,247800,0.447,0.00022,8,0.0899,-5.892,1,0.277,74.236,4,0.189
Bruno Mars,Treasure,55h7vJchibLdUkxdlX3fK7,76,0.0412,0.874,178560,0.692,7.24e-05,5,0.324,-5.28,0,0.0431,116.017,4,0.937
Flo Rida,Wild Ones (feat. Sia),1NpW5kyvO4XrNJ3rnfcNy3,76,0.0991,0.608,232947,0.86,0.0,5,0.262,-5.324,0,0.0554,127.075,4,0.437
Lupe Fiasco,Battle Scars,1hWYT0w2R0J19rlVkiez7X,71,0.186,0.517,250320,0.811,0.0,5,0.105,-4.526,0,0.286,168.269,4,0.494
Chief Keef,Hate Bein' Sober,3SuzCeGoNOWmbWOoDMou0B,67,0.00435,0.82,280173,0.47,0.0,8,0.141,-7.181,1,0.0458,132.003,4,0.313
Rihanna,Stay,1dEy9Pl81QopSxNsPxXQxv,68,0.945,0.621,240707,0.31,6.12e-05,9,0.117,-10.164,0,0.0283,111.893,4,0.125
Glee Cast,Jingle Bell Rock (Glee Cast Version),77GcYr9JP6uvJM0kPa6Nzk,72,0.18,0.623,152947,0.738,0.0,3,0.146,-5.709,1,0.0281,152.066,4,0.874
Imagine Dragons,It's Time,6BtmXhTJMM9sBTHeYYASGz,67,0.0162,0.656,237987,0.884,0.0,2,0.145,-4.748,1,0.0372,105.009,4,0.86
Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix (Explicit),5PX4uS1LqlWEPL69phPVQQ,75,0.00949,0.722,373627,0.687,0.00413,0,0.0462,-5.189,1,0.0556,128.013,4,0.619
One Direction,What Makes You Beautiful,4cluDES4hQEUhmXj6TXkSo,78,0.009,0.726,199987,0.787,0.0,4,0.0596,-2.494,1,0.0738,124.989,4,0.888
The Lumineers,Stubborn Love,3ekNuTF3UpOvIZCfiejpnC,66,0.607,0.598,279000,0.56,0.0432,0,0.196,-11.679,1,0.0375,115.01,4,0.221
MKTO,Wasted,5tajmvqHF6YW1iiUFzKpCB,70,0.787,0.313,184213,0.429,0.0,6,0.0863,-7.415,1,0.0343,77.27,4,0.416
Of Monsters and Men,Little Talks,2ihCaVdNZmnHZWt0fvAM7B,76,0.0206,0.446,266600,0.757,0.0,1,0.146,-5.177,1,0.0322,102.88,4,0.421
Kip Moore,Somethin' 'Bout A Truck,6Ymvlzom4TQeoKqAWsZRD8,67,0.0662,0.557,213827,0.812,0.0,11,0.618,-5.434,1,0.0338,175.953,4,0.788
Tyga,Rack City,0srwKuJPH8yBzzFUJMBQM2,67,0.0373,0.929,203200,0.339,1.96e-05,1,0.187,-10.881,1,0.371,98.986,4,0.273
Frank Ocean,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,66,0.951,0.392,268813,0.233,0.000322,11,0.106,-11.012,0,0.0587,176.569,3,0.494
Katy Perry,Last Friday Night (T.G.I.F.),455AfCsOhhLPRc68sE01D8,75,0.00125,0.649,230747,0.815,4.31e-05,3,0.671,-3.796,0,0.0415,126.03,4,0.765
MARINA,How to Be a Heartbreaker,2Ow4Pmi0VOOLvbmJ8V70qo,66,0.0142,0.69,221493,0.897,0.0,11,0.108,-4.696,0,0.0506,140.05,4,0.849
Kendrick Lamar,Swimming Pools (Drank) - Extended Version,5ujh1I7NZH5agbwf7Hp8Hc,66,0.123,0.716,313787,0.485,2.69e-05,1,0.604,-7.745,1,0.404,74.132,4,0.26
Kendrick Lamar,"Bitch, Don’t Kill My Vibe",712uvW1Vezq8WpQi38v2L9,66,0.0152,0.587,310720,0.698,0.0,1,0.442,-8.948,1,0.0943,133.954,4,0.0985
Jason Aldean,Night Train,5ytc87gcx6dZ4nWRNykinV,66,0.0512,0.496,232307,0.708,1.06e-06,5,0.182,-5.175,1,0.0293,158.121,4,0.502
Train,Drive By,0KAiuUOrLTIkzkpfpn9jb9,74,0.00107,0.765,195973,0.837,1.06e-05,1,0.0801,-3.113,0,0.032,122.028,4,0.721
Rihanna,Stay - Album Version (Edited),789CxjEOtO76BVD1A9yJQH,67,0.945,0.621,240707,0.31,6.12e-05,9,0.117,-10.164,0,0.0283,111.893,4,0.125
Kendrick Lamar,m.A.A.d city,2cDCojn6uIBM6A5xTAbl3H,66,0.0538,0.487,350120,0.729,4.07e-06,2,0.44,-6.815,1,0.271,91.048,4,0.217
Nature Sounds,Relaxing Constant Rain Storm with Distant Thunder Sfx,1nKY2o8XQG1RvUCpBV5VSK,69,0.000626,0.0735,570203,0.997,0.975,8,0.871,-12.484,1,0.0995,81.214,4,0.0119
White Noise For Baby Sleep,White Noise Machine: a Lite Sleep Pillow Ambiance,5W7qMF1VtYOUzUvwvvMIa5,70,0.189,0.083,114679,0.353,0.993,3,0.454,-25.84,0,0.0462,166.299,1,0.0282
Frank Ocean,Pyramids,4QhWbupniDd44EDtnh2bFJ,66,0.0118,0.4,592920,0.65,7.62e-05,5,0.791,-6.104,0,0.0466,107.989,4,0.15
Imagine Dragons,On Top Of The World,6KuHjfXHkfnIjdmcIvt9r0,67,0.0893,0.635,189840,0.926,4.53e-06,0,0.0928,-5.589,1,0.151,100.048,4,0.761
Miguel,Adorn,25cUhiAod71TIQSNicOaW3,66,0.0543,0.625,193147,0.576,4.07e-05,11,0.187,-5.693,0,0.175,179.063,4,0.235
Swedish House Mafia,Don't You Worry Child - Radio Edit,2V65y3PX4DkRhy1djlxd9p,78,0.112,0.612,212862,0.84,0.0,11,0.116,-3.145,0,0.0509,129.042,4,0.438
Pierce The Veil,King For A Day,1IT0WQk5J8NsaeII8ktdlZ,70,3.81e-05,0.403,236293,0.965,0.000276,6,0.341,-2.238,1,0.0964,112.363,4,0.431
Cher Lloyd,Want U Back,6E11E0lT5Zy7yb6iT3y8DN,67,0.0562,0.694,214573,0.891,0.0,9,0.561,-2.94,1,0.0949,97.939,4,0.563
White Noise For Baby Sleep,Ocean Waves Relax,6dgbDugNuZKnAbEyxYwwYQ,69,0.936,0.0854,300017,0.974,0.444,1,0.125,-21.928,1,0.0632,86.656,4,1e-05
Maroon 5,One More Night,4XNrMwGx1SqP01sqkGTDmo,68,0.0444,0.718,219467,0.82,0.0,5,0.0846,-3.453,0,0.0323,92.998,4,0.613
Rain Sounds,White Noise,7dTyZl4cBRKnPBeq1fdrHY,69,0.119,0.0,240000,0.601,0.771,4,0.968,-13.753,0,0.0,0.0,0,0.0
Travis Porter,Ayy Ladies,4P6BuLsqtg5uISdE77ypI9,67,0.096,0.905,211293,0.782,0.0,10,0.0623,-3.604,0,0.164,96.055,4,0.798
Passion Pit,Take a Walk,4Sfa7hdVkqlM8UW5LsSY3F,69,0.0338,0.566,264493,0.755,0.0,11,0.315,-5.526,1,0.0368,101.006,4,0.445
Florida Georgia Line,Round Here,5T6DM9qjjngWnukcw0svkX,66,0.00385,0.523,215120,0.954,1.65e-06,1,0.243,-3.051,1,0.0374,141.982,4,0.901
Michael Bublé,All I Want for Christmas Is You,1FRqLI971CD1QedTiJeL3c,74,0.42,0.503,171827,0.465,0.0,8,0.101,-8.077,0,0.0274,141.796,4,0.143
Lord Huron,Ends of the Earth,4yyg2J2uXOjCtCyT64984C,68,0.274,0.555,284147,0.584,0.0228,4,0.254,-8.667,1,0.0301,120.965,4,0.41
Nature Sounds,Calm Rolling Thunder and Soothing Rain,5Y3bt7xbhZwwHfTPK5hWEg,69,0.0674,0.0818,570270,0.294,0.893,0,0.359,-25.842,1,0.0898,85.349,3,0.0384
Taylor Swift,I Knew You Were Trouble.,72jCZdH0Lhg93z6Z4hBjgj,65,0.00454,0.622,217973,0.469,2.25e-06,3,0.0398,-6.798,0,0.0363,77.019,4,0.679
Calvin Harris,Feel So Close - Radio Edit,1gihuPhrLraKYrJMAEONyc,75,0.000972,0.707,206413,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919
Michael Bublé,Christmas (Baby Please Come Home),4cfFatS3ssDtqDDRz25RRB,74,0.000942,0.495,187920,0.793,8.29e-06,6,0.0791,-5.696,1,0.03,125.998,4,0.672
Flo Rida,Whistle,3bC1ahPIYt1btJzSSEyyrF,75,0.0208,0.747,224653,0.937,0.0,0,0.29,-5.746,1,0.0453,103.976,4,0.739
Banda Sinaloense MS de Sergio Lizárraga,Mi Razón De Ser,5JaMGjY9Ltvo9CFQfmUdYW,73,0.468,0.726,210493,0.537,0.0,2,0.192,-5.772,0,0.0286,124.953,4,0.454
Hoodie Allen,No Interruption,2yJVeT8cP1zstJxRP7Nlv8,68,0.227,0.497,215241,0.706,0.0,1,0.224,-6.455,1,0.0667,103.0,4,0.55
Thousand Foot Krutch,Courtesy Call,4iWYPj04kHXcZK0st5yzZf,69,0.00378,0.532,236907,0.633,0.0,11,0.0804,-5.106,0,0.0682,164.13,4,0.448
Kanye West,Clique,65rRB2mspD309xE6YimZTl,69,0.0534,0.66,293613,0.539,0.0,9,0.222,-5.947,0,0.324,109.318,5,0.307
Michael Bublé,Cold December Night,23EvkivHtoFgkSK5pckvwq,74,0.00722,0.517,198267,0.702,0.0,3,0.0896,-6.763,1,0.0247,83.873,4,0.414
Owl City,Good Time,1kPpge9JDLpcj15qgrPbYX,73,0.0239,0.56,205933,0.872,7.52e-06,3,0.371,-4.269,1,0.14,126.053,4,0.681
Chief Keef,I Don't Like,2ikkgfIIM9kGKZCXzXnTpj,65,0.000634,0.742,293840,0.844,0.0,2,0.0659,-4.622,1,0.0479,131.986,4,0.416
Rihanna,Diamonds,1z9kQ14XBSN0r2v6fx4IdG,66,0.00125,0.564,225147,0.71,0.0,11,0.109,-4.92,0,0.0461,91.972,4,0.393
Kendrick Lamar,"Bitch, Don’t Kill My Vibe",4Pwjz3DfvfQWV0rO2V8jyh,65,0.0152,0.587,310720,0.698,0.0,1,0.442,-8.948,1,0.0943,133.954,4,0.0985
Sammy Adams,All Night Longer,1vNn7rVQT6UtEW1NGH53fT,64,0.000652,0.712,177093,0.649,0.0,1,0.0683,-4.753,1,0.063,127.028,4,0.616
Katy Perry,The One That Got Away,3oL3XRtkP1WVbMxf7dtTdu,74,0.000802,0.687,227333,0.792,0.0,1,0.2,-4.023,0,0.0353,133.962,4,0.864
Tame Impala,Elephant,6qZjm61s6u8Ead9sWxCDro,71,0.562,0.598,211227,0.553,0.157,9,0.257,-6.742,0,0.0397,123.075,4,0.533
Michael Bublé,Jingle Bells (feat. The Puppini Sisters),5qXUIehZetSx94f6QNT88w,74,0.634,0.702,159973,0.588,0.0,5,0.198,-5.914,1,0.0563,122.945,3,0.849
One Direction,Kiss You,0AkQbXGN4KG34TS7xLrM68,73,0.0186,0.63,182960,0.934,0.0,4,0.324,-2.559,1,0.0589,89.992,4,0.905
Nature Sounds,Rain And Thunder,3Mytf34viXCBpzCCzZeXtf,68,0.00158,0.149,345391,0.587,0.901,1,0.48,-28.436,1,0.0892,105.895,4,0.0249
Breakbot,Baby I'm Yours - feat. Irfrane,7oGwQOTkMB9Sk3DIKJLd5F,64,0.705,0.831,215787,0.794,3.4e-05,2,0.0978,-3.701,0,0.0752,118.075,4,0.735
Lana Del Rey,Video Games - Remastered,24jvD83UgLmrdGjhWTFslY,65,0.811,0.236,281960,0.249,1e-06,6,0.087,-9.595,0,0.0348,72.847,5,0.181
Katy Perry,Firework,4lCv7b86sLynZbXhfScfm2,74,0.139,0.638,227880,0.826,0.0,8,0.0803,-4.968,1,0.0479,124.072,4,0.649
Michael Bublé,Have Yourself a Merry Little Christmas,37UhuyGwWHgS1dhTePiJBy,72,0.602,0.275,230307,0.276,0.00167,9,0.121,-11.395,1,0.0321,68.764,3,0.195
Kendrick Lamar,Money Trees,0AOvNRgl0SMfOibWA5bP8o,64,0.0703,0.716,386907,0.531,0.0,7,0.224,-7.355,1,0.122,71.994,4,0.344
The Beach Boys,Kokomo,2STQAr3BRiAeeveJ07gZh7,68,0.0103,0.683,217093,0.637,0.0,0,0.245,-10.256,1,0.032,115.577,4,0.931
Justin Bieber,As Long As You Love Me,0pwYLVXVknPSGUQb39cePC,73,0.0807,0.571,229467,0.873,0.0,0,0.361,-3.382,0,0.0997,139.691,4,0.613
Nature Sounds,Meditative Gentle Rain and Distant Thunder,1wBgKZTMcy7EBDR9xcw77a,68,0.0451,0.0969,570103,0.315,0.752,1,0.484,-28.806,1,0.0523,82.955,3,0.158
The Weeknd,High For This,5fohLPNqO6TqwrZ7BoUWUT,70,0.744,0.465,247227,0.403,0.000667,11,0.0777,-8.895,0,0.0755,74.95,4,0.0687
Taylor Swift,We Are Never Ever Getting Back Together,7AEAGTc8cReDqcbPoY9gwo,64,0.00957,0.628,191880,0.676,2.65e-05,7,0.102,-5.911,1,0.0916,85.984,4,0.75
Mac Miller,Fight the Feeling,2w9htZtkcbR48NCWzXjfvb,66,0.111,0.569,301769,0.881,0.0,11,0.655,-5.875,0,0.366,148.07,4,0.812
Linkin Park,BURN IT DOWN,7oVEtyuv9NBmnytsCIsY5I,74,0.0143,0.585,230253,0.972,0.0,9,0.0707,-4.45,0,0.0534,110.006,4,0.585
MARINA,Primadonna,5tFMuAw6X2R4NLx97g7n9q,63,0.0884,0.66,221075,0.689,0.0,4,0.0922,-2.671,0,0.0337,127.98,4,0.427
Michael Bublé,White Christmas (with Shania Twain),6EM7JApNrP4fftMlDsOAZG,73,0.469,0.628,216627,0.484,1.23e-05,10,0.126,-7.588,1,0.0319,63.476,4,0.642
Taylor Swift,I Knew You Were Trouble.,6FB3v4YcR57y4tXFcdxI1E,77,0.00454,0.622,219720,0.469,2.25e-06,3,0.0335,-6.798,0,0.0363,77.019,4,0.679
Grimes,Oblivion,4P6n0udLAnmCNXVcobYbsK,63,0.115,0.697,251267,0.529,0.901,2,0.0895,-8.838,1,0.0338,155.974,4,0.486
Mac DeMarco,Freaking Out the Neighborhood,25SJaCCPiosugnlY53VhRG,69,0.0639,0.565,173889,0.832,0.0291,8,0.386,-5.751,0,0.108,143.302,4,0.847
Justin Bieber,Beauty And A Beat,190jyVPHYjAqEaOGmMzdyk,72,0.000704,0.601,227987,0.843,5.27e-05,0,0.0681,-4.87,1,0.0593,128.002,4,0.534
Pentatonix,Little Drummer Boy,7BvCDrlYwJ5D9RUqvvs3BT,66,0.3,0.713,255879,0.411,7.19e-05,8,0.0763,-8.24,1,0.0355,134.007,4,0.626
Lana Del Rey,Summertime Sadness,2dBwB667LHQkLhdYlwLUZK,64,0.0542,0.565,265427,0.654,1.8e-06,1,0.122,-6.826,0,0.0335,111.968,4,0.235
Neon Trees,Everybody Talks,3528IXKpbb7OMjdjWYlbfD,67,0.00301,0.471,177280,0.924,0.0,8,0.313,-3.906,1,0.0586,154.961,4,0.725
Uncle Lucius,Keep The Wolves Away,5XpJVr7FpYkZrgPCHbFF4E,64,0.52,0.682,275520,0.351,0.00059,1,0.11,-10.276,0,0.0318,122.207,4,0.144
Justin Bieber,Boyfriend,0171XsIM2xyeXRr6wsugEI,65,0.0358,0.717,171333,0.55,0.00196,10,0.126,-6.019,0,0.0521,96.976,4,0.332
Alabama Shakes,Hold On,1EuvOdyyzhFUP2z3gfr6xz,63,0.206,0.574,226187,0.667,0.352,5,0.0852,-5.425,1,0.0301,88.299,4,0.546
Katy Perry,Teenage Dream,55qBw1900pZKfXJ6Q9A2Lc,70,0.0132,0.719,227760,0.804,3.02e-06,10,0.139,-4.581,1,0.0355,119.999,4,0.605
Michael Bublé,Santa Baby,3m2gfwcxl77ojJTWH3wZkb,71,0.835,0.641,231627,0.0964,2.95e-05,9,0.11,-12.996,0,0.0399,76.273,4,0.357
Macklemore & Ryan Lewis,Thrift Shop (feat. Wanz),4YMqbFcDIFiCBd02PzUBcM,72,0.0619,0.781,235613,0.526,0.0,6,0.0457,-6.985,0,0.293,94.992,4,0.662
Taylor Swift,All Too Well,1q3RiD1tIWUpGsNFADMlvl,63,0.0382,0.602,327893,0.609,0.0002,0,0.127,-7.803,1,0.0243,93.06,4,0.337
Carrie Underwood,Blown Away,0vFMQi8ZnOM2y8cuReZTZ2,64,0.0909,0.531,240133,0.843,0.0,9,0.0283,-2.569,0,0.0429,136.991,4,0.392
Adele,Skyfall - Full Length,6VObnIkLVruX4UVyxWhlqm,74,0.417,0.346,286480,0.552,0.0,0,0.114,-6.864,0,0.0282,75.881,4,0.0789
WALK THE MOON,Anna Sun,0B1ir19jaWI1KNDbWbXwEZ,65,0.00212,0.473,321293,0.861,0.0,10,0.214,-6.549,1,0.0543,139.976,4,0.308
Bridgit Mendler,Ready or Not,5xvUgoVED1F4mBu8FL0HaW,70,0.00394,0.717,200947,0.871,8.43e-05,2,0.116,-3.85,1,0.0487,93.024,4,0.732
Michael Bublé,Winter Wonderland,1GjQLnGAfpv3rWW1K9Ll8p,71,0.643,0.462,149453,0.474,0.0,8,0.0812,-5.938,1,0.0472,123.648,4,0.387
Michael Bublé,I'll Be Home for Christmas,0EJGgmA2uxiasDM5DmDKL1,71,0.934,0.282,264827,0.101,5.05e-05,7,0.159,-14.657,1,0.0315,83.13,4,0.141
Romeo Santos,Promise,0jr6tT2vc4cIFPHb6wufG3,69,0.403,0.764,252253,0.739,0.0,1,0.0821,-6.422,1,0.0574,132.995,4,0.77
Flo Rida,Good Feeling,2LEF1A8DOZ9wRYikWgVlZ8,72,0.0588,0.706,248133,0.89,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,0.684
Katy Perry,California Gurls,6tS3XVuOyu10897O3ae7bi,71,0.00446,0.791,234653,0.754,0.0,0,0.163,-3.729,1,0.0569,125.014,4,0.425
The Lumineers,Flowers in Your Hair,3Hvg5tRKsQlX25wYwgMF9p,62,0.749,0.67,109736,0.609,6.74e-05,7,0.227,-10.088,1,0.0333,127.463,4,0.573
Michael Schulte,You Said You'd Grow Old With Me,41WTP0gosjYD74B06uS2tL,72,0.905,0.531,224743,0.347,0.0,0,0.0935,-7.044,1,0.0345,114.441,4,0.289
Frank Ocean,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,63,0.738,0.359,175453,0.367,1.43e-06,9,0.0736,-7.684,1,0.0335,83.331,4,0.104
Pitbull,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,70,0.039,0.673,229507,0.758,0.0,7,0.341,-3.632,1,0.158,135.956,4,0.542
Daughter,Medicine,4TxJQDtvYHJcOBH6ONi6q2,63,0.106,0.166,258973,0.298,0.206,3,0.572,-12.439,1,0.032,78.437,5,0.207
Cigarettes After Sex,Nothing's Gonna Hurt You Baby,3GhsBdS9ulPK3KCdwHRPhG,63,0.272,0.509,286293,0.331,0.136,4,0.114,-14.083,1,0.0267,96.848,4,0.0957
Train,50 Ways to Say Goodbye,2NniAhAtkRACaMeYt48xlD,67,0.000284,0.591,247947,0.935,0.000278,6,0.142,-2.664,1,0.0478,140.043,4,0.736
Stone Sour,Absolute Zero,14EORgkbXqIx5K4Haucmnb,69,0.000108,0.552,229840,0.988,0.309,1,0.846,-2.555,0,0.0787,139.941,4,0.619
Muse,Madness,0c4IEciLCDdXEhhKxj4ThA,71,0.127,0.502,281040,0.417,0.00419,10,0.106,-7.665,1,0.0718,180.301,4,0.218
Jason Mraz,I Won't Give Up,05pKAafT85jeeNhZ6kq7HT,71,0.694,0.585,240166,0.303,0.0,4,0.115,-10.058,1,0.0398,136.703,3,0.142
Pentatonix,Carol of the Bells,4cJhiux4xzrdgSHUeAjP48,65,0.382,0.474,193881,0.604,0.0,0,0.127,-6.065,0,0.0374,171.857,3,0.555
