Artist,Track Name,Track ID,Popularity,Acousticness,Danceability,Duration_ms,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time Signature,Valence
JAY-Z,Versus,5ioHlZjnwQ11K8C9x6unph,41,0.0565,0.852,51653.0,0.877,0.000253,4.0,0.164,-5.955,0.0,0.233,79.37,4.0,0.802
JAY-Z,La Familia,5lPLd3Xv2kEYHIxzt2OOFD,41,0.00149,0.753,213920.0,0.501,0.00186,1.0,0.235,-6.853,0.0,0.151,135.91,4.0,0.252
JAY-Z,F*ckwithmeyouknowigotit,5n86k4ft5H7OK4qdSUfYoz,53,0.0171,0.611,243413.0,0.464,0.214,10.0,0.0794,-8.068,0.0,0.294,127.764,4.0,0.274
JAY-Z,Heaven,69Ng6SAlZEpwRlODKjg4sa,43,0.00413,0.602,242933.0,0.561,0.473,5.0,0.0778,-7.181,1.0,0.0316,83.461,4.0,0.602
JAY-Z,BBC,0ftpc9EOGzCOFzeTioekK3,39,0.0945,0.802,192387.0,0.783,0.0,11.0,0.169,-5.512,1.0,0.149,118.018,4.0,0.892
JAY-Z,Holy Grail,0mQ9oc8SZl7v0Xexcgvj29,28,0.0675,0.683,338400.0,0.538,1.01e-05,2.0,0.252,-6.877,0.0,0.074,145.077,4.0,0.158
JAY-Z,Holy Grail,0v2kSjECM9ETfmYAJIsCPF,30,0.0675,0.683,338400.0,0.538,1.01e-05,2.0,0.252,-6.877,0.0,0.074,145.077,4.0,0.158
JAY-Z,JAY Z Blue,1DbwaC3fNX86T771dbcwnQ,7,0.0171,0.735,230067.0,0.602,0.00752,0.0,0.184,-7.503,1.0,0.361,84.8,4.0,0.309
JAY-Z,BBC,1EPZLHp94gdx9Xls1uqixE,13,0.0927,0.806,192387.0,0.77,0.0,4.0,0.177,-5.552,1.0,0.177,118.056,4.0,0.918
JAY-Z,La Familia,1Jz9nO8LaaZAwbRClmkL7r,11,0.00195,0.744,213933.0,0.529,0.000716,1.0,0.234,-6.146,0.0,0.137,136.014,4.0,0.228
JAY-Z,Tom Ford,1PNGJBI1Lx0h8QCpkHKZLU,48,0.0501,0.863,189013.0,0.705,2.21e-05,8.0,0.524,-6.202,1.0,0.31,145.099,4.0,0.599
JAY-Z,Nickels And Dimes,1QxzZmRERK2nRjgioq8BpJ,10,0.0793,0.603,303253.0,0.741,0.132,10.0,0.306,-8.849,0.0,0.342,178.85,4.0,0.36
JAY-Z,Tom Ford,1ak95gLfZVcAwhJtIkSoei,12,0.0546,0.858,189040.0,0.706,6.05e-05,10.0,0.506,-6.136,0.0,0.316,145.047,4.0,0.568
JAY-Z,Picasso Baby,1ynIusFLQPgz1KxJZyBbru,16,0.0169,0.571,245773.0,0.733,2.4e-05,1.0,0.209,-5.393,1.0,0.251,88.31,4.0,0.67
JAY-Z,Nickels And Dimes,23wBGl23Ivl3OhB8DvhPvi,8,0.0793,0.603,303253.0,0.741,0.132,10.0,0.306,-8.849,0.0,0.342,178.85,4.0,0.36
JAY-Z,F.U.T.W.,26ZXwyyui0YVpWZchlmB9h,43,0.0308,0.576,242760.0,0.646,0.0,1.0,0.179,-8.097,0.0,0.23,88.057,4.0,0.323
JAY-Z,F*ckwithmeyouknowigotit,274H2QEupgq5eap63is7RQ,13,0.0224,0.823,243413.0,0.463,0.351,10.0,0.0786,-8.085,0.0,0.171,128.05,4.0,0.27
JAY-Z,JAY Z Blue,2GKbtXbDgF1Nks1HQm7JVC,37,0.0196,0.736,230080.0,0.605,0.00825,0.0,0.198,-7.549,1.0,0.353,84.776,4.0,0.33
JAY-Z,F*ckwithmeyouknowigotit,2Kb3kd2gQGHSh9FOlX12iI,20,0.0224,0.823,243413.0,0.463,0.351,10.0,0.0786,-8.085,0.0,0.171,128.05,4.0,0.27
JAY-Z,Part II (On The Run),2gSh6B45bWv4gDOhawR8C2,43,0.279,0.6,333747.0,0.636,0.0,8.0,0.451,-5.732,1.0,0.0939,86.997,4.0,0.351
JAY-Z,La Familia,2la10ufvOkSlJ4jCRp2NXl,38,0.00149,0.753,213920.0,0.501,0.00186,1.0,0.235,-6.853,0.0,0.151,135.91,4.0,0.252
JAY-Z,Heaven,2m0HT6YzBjf3tJnrn1542Q,41,0.00413,0.602,242933.0,0.561,0.473,5.0,0.0778,-7.181,1.0,0.0316,83.461,4.0,0.602
JAY-Z,Versus,2rhS1u6ckiW3fSslPn5V3A,38,0.0565,0.852,51653.0,0.877,0.000253,4.0,0.164,-5.955,0.0,0.233,79.37,4.0,0.802
JAY-Z,Crown,2tcatycPdcN1gMxA1V4heS,43,0.0141,0.414,274053.0,0.454,0.0462,4.0,0.4,-9.33,1.0,0.0589,117.147,4.0,0.07
JAY-Z,Crown,34loMA7lVtfJcUt32g03oQ,14,0.0154,0.546,274040.0,0.446,0.0776,4.0,0.408,-9.336,1.0,0.0455,119.987,4.0,0.104
JAY-Z,Somewhereinamerica,35NjCsajdnNuD3EA2HYplH,43,0.0474,0.737,148040.0,0.705,0.0,2.0,0.437,-6.284,1.0,0.2,85.993,4.0,0.35
JAY-Z,Holy Grail,37jTPJgwCCmIGMPB45jrPV,53,0.0594,0.675,338413.0,0.534,8.59e-06,2.0,0.256,-6.901,0.0,0.0831,145.08,4.0,0.156
JAY-Z,F.U.T.W.,3HQqToEhZeQrtmX7VmDuxn,14,0.0349,0.569,242747.0,0.633,0.0,1.0,0.163,-8.017,0.0,0.206,87.866,4.0,0.354
JAY-Z,Heaven,3NIwxGTlOurTVf3MXqUZTZ,12,0.00305,0.399,242947.0,0.566,0.402,5.0,0.0787,-7.1,1.0,0.0404,167.744,4.0,0.624
JAY-Z,Beach Is Better,3Nfb0HMYt0oOMMOMxg5sSv,10,0.00473,0.799,55653.0,0.463,5.4e-06,9.0,0.118,-6.758,1.0,0.0615,114.444,4.0,0.0718
JAY-Z,F*ckwithmeyouknowigotit,3PBC860LAeS4utDAqlqIe2,50,0.0171,0.611,243413.0,0.464,0.214,10.0,0.0794,-8.068,0.0,0.294,127.764,4.0,0.274
JAY-Z,Part II (On The Run),3STkeeGhiwU9OoT3w59Gkj,13,0.265,0.597,333747.0,0.64,0.0,8.0,0.633,-5.724,1.0,0.0789,86.982,4.0,0.334
JAY-Z,Oceans,3VeW0pO2pae144rAX2oXPP,46,0.219,0.365,237920.0,0.943,0.0,11.0,0.39,-5.274,0.0,0.474,177.919,4.0,0.456
JAY-Z,La Familia,3hI3EK3GdUl4tdQjOsY78V,7,0.00195,0.744,213933.0,0.529,0.000716,1.0,0.234,-6.146,0.0,0.137,136.014,4.0,0.228
JAY-Z,Picasso Baby,3qTqgK6RNguXyFRB7dEppR,9,0.0169,0.571,245773.0,0.733,2.4e-05,1.0,0.209,-5.393,1.0,0.251,88.31,4.0,0.67
JAY-Z,Somewhereinamerica,43PmQLVX6nKbwPu4kOnRZ4,9,0.0502,0.741,148040.0,0.699,0.0,2.0,0.417,-6.335,1.0,0.186,86.008,4.0,0.36
JAY-Z,Versus,4VolOztKfBJicE8MAxEOdD,10,0.116,0.636,51640.0,0.85,0.0118,11.0,0.135,-6.329,0.0,0.301,155.701,4.0,0.79
JAY-Z,F.U.T.W.,4ksjclc59U9mLau5QGGmep,8,0.0349,0.569,242747.0,0.633,0.0,1.0,0.163,-8.017,0.0,0.206,87.866,4.0,0.354
JAY-Z,Somewhereinamerica,4rBrY1KebstxOyUx4XW7hw,15,0.0502,0.741,148040.0,0.699,0.0,2.0,0.417,-6.335,1.0,0.186,86.008,4.0,0.36
JAY-Z,JAY Z Blue,51ru45qWRHui1i98D9hG6C,10,0.0171,0.735,230067.0,0.602,0.00752,0.0,0.184,-7.503,1.0,0.361,84.8,4.0,0.309
JAY-Z,Versus,53Gzno9RlPFHA479vJ3an4,6,0.116,0.636,51640.0,0.85,0.0118,11.0,0.135,-6.329,0.0,0.301,155.701,4.0,0.79
JAY-Z,Oceans,5UxMqg83GfWnB7RowpQyHx,11,0.203,0.594,237933.0,0.938,0.0,11.0,0.372,-5.41,0.0,0.293,119.779,5.0,0.493
JAY-Z,Beach Is Better,5b7bw99d54cVx1kEJHqGA1,41,0.00138,0.813,55640.0,0.518,4.34e-05,9.0,0.125,-6.504,1.0,0.0558,114.232,4.0,0.0941
JAY-Z,Crown,5mqXRyxTcV4AobdGVFGGx3,8,0.0154,0.546,274040.0,0.446,0.0776,4.0,0.408,-9.336,1.0,0.0455,119.987,4.0,0.104
JAY-Z,Picasso Baby,6DlJZmRXDfHzGzAVo1yjfP,44,0.0171,0.525,245787.0,0.74,6.52e-05,1.0,0.249,-5.383,1.0,0.295,85.8,4.0,0.662
JAY-Z,Oceans,6F6dLdg1cpXbiMfsQEDRNK,17,0.203,0.594,237933.0,0.938,0.0,11.0,0.372,-5.41,0.0,0.293,119.779,5.0,0.493
JAY-Z,Heaven,6X0iSdjTYetnmDtC2lrHBL,7,0.00305,0.399,242947.0,0.566,0.402,5.0,0.0787,-7.1,1.0,0.0404,167.744,4.0,0.624
JAY-Z,Beach Is Better,6aU1qL8ReM6l6ssXBUguVm,13,0.0039,0.81,55667.0,0.464,9e-05,9.0,0.127,-6.75,1.0,0.0594,114.249,4.0,0.0774
JAY-Z,Part II (On The Run),6nCipIM1j3AsrP1YRSafdK,18,0.265,0.597,333733.0,0.64,0.0,8.0,0.634,-5.724,1.0,0.0789,86.982,4.0,0.334
JAY-Z,Nickels And Dimes,7ijXITJ7C9HgpU65GHs2Zr,37,0.0808,0.602,303253.0,0.741,0.084,7.0,0.305,-8.825,1.0,0.337,178.616,4.0,0.357
JAY-Z,Tom Ford,7roygcePpGAPsNfu7p2kCo,20,0.0546,0.858,189040.0,0.706,6.05e-05,10.0,0.506,-6.136,0.0,0.316,145.047,4.0,0.568
JAY-Z,BBC,7zZpKw7dblEr20Mlhk7cJx,7,0.0927,0.806,192387.0,0.77,0.0,4.0,0.177,-5.552,1.0,0.177,118.056,4.0,0.918
Kelly Clarkson,Underneath the Tree,3YZE5qDV7u1ZD1gZc47ZeR,78,0.0013,0.509,229640.0,0.812,1.99e-05,8.0,0.214,-5.438,1.0,0.0537,159.876,4.0,0.689
John Legend,All of Me,3U4isOIWM3VvDubwSI3y7a,86,0.922,0.422,269560.0,0.264,0.0,8.0,0.132,-7.064,1.0,0.0322,119.93,4.0,0.331
Ariana Grande,Santa Baby,6YJdPrH3i2POzu7hdHIRrb,81,0.0498,0.748,170933.0,0.777,0.0,0.0,0.284,-5.749,1.0,0.136,95.986,4.0,0.769
The Neighbourhood,Sweater Weather,2QjOHCTQ1Jl3zawyYOpxh6,82,0.0495,0.612,240400.0,0.807,0.0177,10.0,0.101,-2.81,1.0,0.0336,124.053,4.0,0.398
Luke Bryan,Play It Again,03fT3OHB9KyMtGMt2zwqCT,76,0.0916,0.506,226867.0,0.886,0.0,11.0,0.0734,-3.225,1.0,0.0655,143.935,4.0,0.595
Darius Rucker,Wagon Wheel,3xdjjKMcMOFgo1eQrfbogM,76,0.455,0.537,298373.0,0.66,0.0,9.0,0.135,-7.174,1.0,0.0296,148.096,4.0,0.574
Ariana Grande,Last Christmas,5xDrO9DEDJGUQGfyoHvgDJ,79,0.125,0.503,203653.0,0.8,0.0,2.0,0.109,-2.763,1.0,0.0391,205.95,4.0,0.789
Childish Gambino,3005,2ZltjIqztEpZtafc8w0I9t,76,0.113,0.472,234215.0,0.448,0.0,6.0,0.0914,-7.272,0.0,0.326,166.077,4.0,0.636
Passenger,Let Her Go,0JmiBCpWc1IAc0et7Xm7FL,76,0.365,0.479,252733.0,0.545,0.0,7.0,0.0963,-7.346,1.0,0.0688,74.897,4.0,0.244
Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",0qcr5FMsEO85NAQjrlDRKo,75,0.558,0.541,223840.0,0.485,0.0,8.0,0.12,-6.85,1.0,0.031,136.956,4.0,0.369
Avicii,Wake Me Up,4h8VwCb1MTGoLKueQ1WgbD,84,0.0038,0.532,247427.0,0.783,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,4.0,0.643
Kodaline,All I Want,2PwXOevGUSkU8qaYZjgLq2,72,0.172,0.209,305747.0,0.412,0.15,0.0,0.0843,-9.733,1.0,0.0443,86.26,3.0,0.162
Arctic Monkeys,Do I Wanna Know?,5FVd6KXrgO9B3JPmC8OPst,83,0.186,0.548,272394.0,0.532,0.000263,5.0,0.217,-7.596,1.0,0.0323,85.03,4.0,0.405
Cage The Elephant,Cigarette Daydreams,2tznHmp70DxMyr2XhWLOW0,73,0.0801,0.635,208760.0,0.675,0.0,2.0,0.0831,-3.445,1.0,0.0263,113.946,4.0,0.273
A$AP Rocky,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",4X5f3vT8MRuXF68pfjNte5,77,0.024,0.852,233787.0,0.693,0.0,1.0,0.11,-6.87,1.0,0.274,95.967,4.0,0.66
Chance the Rapper,Cocoa Butter Kisses,0aMHIW1lqrulVCx0LLlr6a,73,0.0518,0.679,307188.0,0.645,0.0,6.0,0.145,-7.777,0.0,0.222,125.795,4.0,0.203
PARTYNEXTDOOR,Break from Toronto,79MSEdtXuudhGhC5AtG07g,74,0.0199,0.596,99213.0,0.678,0.004,9.0,0.418,-5.18,1.0,0.0335,117.066,4.0,0.259
Bastille,Pompeii,3gbBpTdY8lnQwqxNCcf795,70,0.0755,0.679,214148.0,0.715,0.0,9.0,0.271,-6.383,1.0,0.0407,127.435,4.0,0.571
Childish Gambino,IV. Sweatpants,00GOPLxW4PGQuUYdPJh8K1,73,0.154,0.71,180675.0,0.47,0.0,1.0,0.643,-9.33,0.0,0.142,80.027,4.0,0.581
One Direction,Story of My Life,4nVBt6MZDDP6tRVdQTgxJg,81,0.225,0.6,245493.0,0.663,0.0,3.0,0.119,-5.802,1.0,0.0477,121.07,4.0,0.286
Lorde,Royals,2dLLR6qlu5UJ5gk0dKz0h3,79,0.121,0.674,190185.0,0.428,0.0,7.0,0.132,-9.504,1.0,0.122,84.878,4.0,0.337
Eminem,Rap God,6or1bKJiZ06IlK0vFvY75k,79,0.397,0.708,363521.0,0.843,0.0,7.0,0.799,-2.66,1.0,0.314,148.14,4.0,0.625
Miley Cyrus,We Can't Stop,2y4lAQpi5VTNLu2ldeTdUH,78,0.00882,0.613,231240.0,0.622,0.0,1.0,0.37,-5.794,0.0,0.0334,80.003,4.0,0.484
J. Cole,Power Trip,7FOJvA3PxiIU0DN3JjQ7jT,73,0.322,0.667,241160.0,0.61,0.000203,1.0,0.426,-7.054,1.0,0.217,99.991,4.0,0.465
Drake,"Hold On, We're Going Home",2aSC2xhRxOLiiZZVjhbylH,71,0.00415,0.776,227880.0,0.413,2.68e-05,6.0,0.0724,-7.438,0.0,0.0952,100.003,4.0,0.287
Avenged Sevenfold,Hail to the King,5anCkDvJ17aznvK5TED5uo,76,0.000297,0.58,305907.0,0.916,0.0259,3.0,0.126,-4.358,0.0,0.0387,118.004,4.0,0.683
Frank Sinatra,Mistletoe And Holly,53cumdNGYE6NFmGL0zHvx7,71,0.821,0.621,137547.0,0.147,0.0,9.0,0.0754,-11.111,1.0,0.0374,110.62,4.0,0.346
Kanye West,Black Skinhead,722tgOgdIbNe3BEyLnejw4,76,0.00112,0.766,188013.0,0.821,0.0,1.0,0.168,-6.124,1.0,0.268,130.073,4.0,0.299
Fitz and The Tantrums,Out of My League,5qEn8c0MBzyRKgQq91Vevi,71,0.0387,0.545,209386.0,0.968,0.00325,9.0,0.331,-3.553,0.0,0.0853,169.965,4.0,0.527
Paramore,Still into You,1yjY7rpaAQvKwpdUliHx0d,76,0.0098,0.602,216013.0,0.923,0.0,5.0,0.0561,-3.763,1.0,0.044,136.01,4.0,0.765
Hillsong UNITED,Oceans (Where Feet May Fail),5Mw9bXG1dLNhbjofkVS2oR,70,0.508,0.262,535963.0,0.361,0.00268,2.0,0.108,-10.187,1.0,0.0333,126.784,4.0,0.056
Jhené Aiko,The Worst,2wBCrtJS3E3TimRZ5MElTI,72,0.253,0.539,254493.0,0.414,1.3e-06,1.0,0.143,-9.156,0.0,0.0601,94.895,4.0,0.123
Kristen Bell,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",3IPnBzGRMg6BfViFxxa0Gq,71,0.262,0.737,124733.0,0.637,0.0,6.0,0.319,-6.308,0.0,0.0735,100.033,4.0,0.537
Drake,From Time,0GaBIpyHvytM1UBYmqXu08,70,0.626,0.738,322160.0,0.491,0.0,1.0,0.126,-9.726,0.0,0.413,94.378,4.0,0.448
Kristen Bell,"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",2yi7HZrBOC4bMUSTcs4VK6,71,0.85,0.306,206507.0,0.121,0.000176,0.0,0.257,-15.551,0.0,0.0554,174.055,4.0,0.166
B.o.B,HeadBand (feat. 2 Chainz),2LvRR121MWFmmEGkuV2vQP,72,0.132,0.919,220240.0,0.506,0.0,1.0,0.0771,-7.14,1.0,0.304,97.465,4.0,0.273
Twenty One Pilots,Car Radio,5cbpoIu3YjoOwbBDGUEp3P,75,0.098,0.766,267720.0,0.519,0.0,9.0,0.0855,-7.355,0.0,0.0366,129.972,4.0,0.612
Lana Del Rey,Young And Beautiful,2nMeu6UenVvwUktBCpLMK9,76,0.262,0.324,236053.0,0.416,3.69e-05,11.0,0.11,-8.92,0.0,0.0368,113.986,4.0,0.151
Kelly Clarkson,Wrapped in Red,5fclVBnzaGrbucvVMC228o,68,0.365,0.54,216907.0,0.734,0.0,7.0,0.132,-4.668,1.0,0.0366,123.877,4.0,0.36
A$AP Ferg,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James & ScHoolboy Q)",7xVLFuuYdAvcTfcP3IG3dS,72,0.0246,0.841,283693.0,0.733,0.0,1.0,0.174,-5.077,1.0,0.142,130.009,4.0,0.284
Panic! At The Disco,This Is Gospel,3yZQk5PC52CCmT4ZaTIKvv,74,0.00155,0.572,187187.0,0.912,1.2e-06,7.0,0.102,-4.875,1.0,0.0707,156.073,4.0,0.606
Capital Cities,Safe And Sound,6Z8R6UsFuGXGtiIxiD8ISb,77,0.000176,0.655,192790.0,0.819,0.00374,0.0,0.104,-4.852,1.0,0.0316,117.956,5.0,0.766
Drake,All Me,7y911sqgHGHcyU4ivapjwi,68,0.0705,0.67,270867.0,0.515,0.0,1.0,0.25,-6.977,1.0,0.397,122.006,4.0,0.422
Justin Timberlake,Mirrors,4rHZZAmHpZrA3iH5zx8frV,78,0.234,0.574,484147.0,0.512,0.0,5.0,0.0946,-6.664,0.0,0.0503,76.899,4.0,0.512
Paramore,Ain't It Fun,1j8z4TTjJ1YOdoFEDwJTQa,73,0.154,0.61,296520.0,0.893,4.41e-05,9.0,0.021,-3.681,1.0,0.0921,104.031,4.0,0.673
Jason Derulo,Trumpets,5KONnBIQ9LqCxyeSPin26k,68,0.555,0.635,217419.0,0.691,0.0,0.0,0.097,-4.862,1.0,0.258,82.142,4.0,0.638
The Paper Kites,Bloom - Bonus Track,41yIvlFgvGwxq8qTqAR7eG,74,0.882,0.592,210080.0,0.416,0.000586,1.0,0.112,-9.794,1.0,0.0246,96.002,4.0,0.417
Current Joys,New Flesh,6TEiFwaiHERpdfG6WnGed1,71,0.887,0.621,167987.0,0.594,0.498,9.0,0.0917,-16.066,1.0,0.0384,165.863,4.0,0.698
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),7s0lDK7y3XLmI7tcsRAbW0,69,0.0271,0.558,186827.0,0.924,3.32e-06,9.0,0.537,-4.341,0.0,0.064,151.99,4.0,0.567
Katy Perry,Roar,6F5c58TMEs1byxUstkzVeM,78,0.00487,0.554,223546.0,0.772,6.6e-06,7.0,0.354,-4.821,0.0,0.0418,179.984,4.0,0.455
Katy Perry,Dark Horse,5jrdCoLpJSvHHorevXBATy,78,0.00314,0.645,215672.0,0.585,0.0,6.0,0.165,-6.122,1.0,0.0513,131.931,4.0,0.353
Ariana Grande,The Way,06EL94D0TA27Ik0Ke5usbj,69,0.294,0.645,227027.0,0.877,0.0,5.0,0.0759,-3.208,0.0,0.113,82.324,4.0,0.861
Luke Bryan,That's My Kind Of Night,5HGibWoxnkYSkl6mHmAlOE,70,0.0571,0.661,190187.0,0.751,0.0,7.0,0.105,-2.909,1.0,0.0481,109.995,4.0,0.875
J. Cole,Crooked Smile,6JG0qhINKVwiHxqN85j7RG,70,0.433,0.607,278573.0,0.784,0.0,7.0,0.689,-6.293,1.0,0.268,81.004,4.0,0.482
Drake,0 To 100 / The Catch Up,4jtyUzZm9WLc2AdaJ1dso7,72,0.737,0.559,275227.0,0.716,0.0,11.0,0.252,-3.964,0.0,0.39,176.618,4.0,0.504
Fitz and The Tantrums,Out of My League,2AYEOC02WLhUiOoaig2SEH,68,0.0387,0.545,209386.0,0.968,0.00325,9.0,0.331,-3.553,0.0,0.0853,169.965,4.0,0.527
Florida Georgia Line,This Is How We Roll,2TR7A4ulH9R1PNwMyd8o8U,68,0.016,0.555,220907.0,0.931,0.0,8.0,0.405,-2.969,1.0,0.0367,132.085,4.0,0.723
Kanye West,Bound 2,3sNVsP50132BTNlImLx70i,72,0.145,0.365,229147.0,0.666,0.0,1.0,0.113,-2.821,1.0,0.0471,149.445,4.0,0.311
We The Kings,Sad Song (feat. Elena Coats),05CrK6Q5VGtfPDtyQFJ4Kf,75,0.0724,0.512,226330.0,0.526,0.0,1.0,0.0675,-5.44,1.0,0.0251,85.024,4.0,0.249
Tmsoft’s White Noise Sleep Sounds,Box Fan Sound,575DZcL4PtBm3qoFdilkq8,68,0.15,0.0,589972.0,2.03e-05,0.204,4.0,0.112,-25.402,1.0,0.0,0.0,0.0,0.0
Five Finger Death Punch,Wrong Side of Heaven,6xgO2ICtpT8jDcYvVsCKIB,68,0.00662,0.483,271000.0,0.926,0.0,4.0,0.29,-5.122,0.0,0.0669,150.016,4.0,0.53
Marc Anthony,Vivir Mi Vida,3QHMxEOAGD51PDlbFPHLyJ,76,0.344,0.655,252347.0,0.877,0.0,0.0,0.349,-3.23,0.0,0.0344,105.017,4.0,0.893
Phillip Phillips,Home,4rsW3WCZBGwhHfJWuHRwyT,68,0.0256,0.606,210173.0,0.826,1.56e-05,0.0,0.117,-6.04,1.0,0.0307,121.04,4.0,0.322
Twenty One Pilots,House of Gold,36tghkPg1AO4HsAzo6YpPp,72,0.445,0.68,163880.0,0.693,0.0,0.0,0.208,-7.234,1.0,0.0435,114.948,4.0,0.851
Arctic Monkeys,R U Mine?,2AT8iROs4FQueDv2c8q2KE,78,0.00616,0.288,201726.0,0.758,0.0,6.0,0.303,-5.692,0.0,0.0371,97.094,4.0,0.619
PARTYNEXTDOOR,Wus Good / Curious,2ekdnv2xVIyAdG3ySoDDeY,71,0.0727,0.344,212880.0,0.537,0.000127,8.0,0.225,-8.215,0.0,0.079,82.878,5.0,0.453
Lil Wayne,Love Me,7tGlzXJv6GD5e5qlu5YmDg,68,0.0119,0.674,253440.0,0.608,0.0,8.0,0.103,-6.628,0.0,0.0334,124.952,4.0,0.464
Demi Lovato,Heart Attack,1V6gIisPpYqgFeWbMLI0bA,76,0.0738,0.504,210840.0,0.785,0.0,8.0,0.239,-4.802,1.0,0.104,173.968,4.0,0.502
Arctic Monkeys,Why'd You Only Call Me When You're High?,086myS9r57YsLbJpU0TgK9,77,0.0483,0.691,161124.0,0.631,1.13e-05,2.0,0.104,-6.478,1.0,0.0368,92.004,4.0,0.8
AWOLNATION,Sail,5xhQChGGhKLWqBqX4XhtYE,74,0.452,0.825,259102.0,0.435,0.609,1.0,0.0953,-9.582,1.0,0.0568,119.038,4.0,0.243
Avicii,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,78,0.0309,0.545,255093.0,0.78,4.64e-05,7.0,0.0828,-4.867,0.0,0.0436,125.014,4.0,0.458
Miley Cyrus,Wrecking Ball,2vwlzO0Qp8kfEtzTsCXfyE,76,0.407,0.53,221360.0,0.422,0.0,5.0,0.107,-6.262,1.0,0.0342,119.964,4.0,0.349
Chance the Rapper,Favorite Song,1sFstGV1Z3Aw5TDFCiT7vK,68,0.0321,0.725,185062.0,0.601,0.0,1.0,0.0504,-9.03,1.0,0.377,155.918,4.0,0.811
Kristen Bell,"For the First Time in Forever - From ""Frozen""/Soundtrack Version",70b5Sq3ePOu3Gqg0hjlOtR,68,0.815,0.354,225080.0,0.411,1e-06,0.0,0.106,-6.018,1.0,0.0344,90.831,4.0,0.43
Jeremih,All The Time,0USZx50eApN045zIIyjePN,72,0.545,0.675,264200.0,0.44,6.24e-06,9.0,0.197,-9.298,0.0,0.349,109.823,4.0,0.0338
Drake,Started From the Bottom,5DI9jxTHrEiFAhStG7VA8E,67,0.0328,0.794,174133.0,0.522,0.0,8.0,0.156,-7.829,1.0,0.159,86.318,4.0,0.567
Cage The Elephant,Come a Little Closer,4sebUbjqbcgDSwG6PbSGI0,67,0.0265,0.44,229347.0,0.777,1.01e-06,1.0,0.151,-1.786,0.0,0.0327,148.027,4.0,0.306
Eminem,The Monster,48RrDBpOSSl1aLVCalGl5C,76,0.0525,0.781,250189.0,0.853,0.0,1.0,0.12,-3.68,0.0,0.0715,110.049,4.0,0.624
Ariana Grande,Snow In California,6Uc4EHr3ktYmLfLDY7LifJ,73,0.257,0.627,206373.0,0.533,0.0,1.0,0.351,-5.965,1.0,0.052,135.006,4.0,0.428
